brands,parts,pH,Ca,Mg,HCO3,K,Na,Cl,SO4,F,NO3,TDS,alkalinity,Ca2,Mg2,hardness,bica_ratio,ha_ratio
Bucovina 2L + Distilled water,1 + 6,7.231428571428571,7.822285714285714,2.1514285714285712,36.60000000000001,1.1245714285714286,2.591142857142857,4.285714285714286,3.3514285714285714,0.025714285714285714,3.3685714285714288,66.85714285714286,30.019320000000008,19.532247428571427,8.859582857142858,28.391830285714285,4.678939294323911,0.945785257151537
Bucovina 2L + Distilled water,1 + 6.5,7.233999999999999,7.909199999999999,2.175333333333333,37.00666666666667,1.1370666666666667,2.6199333333333334,4.333333333333333,3.3886666666666665,0.026000000000000002,3.406,67.6,30.352868,19.7492724,8.958022666666666,28.707295066666667,4.67893929432391,0.9457852571515373
Bucovina 2L + Distilled water,1 + 7,7.23625,7.98525,2.19625,37.362500000000004,1.1480000000000001,2.645125,4.375,3.42125,0.02625,3.43875,68.25,30.644722500000004,19.93916925,9.0441575,28.98332675,4.678939294323911,0.9457852571515372
Bucovina 2L + Distilled water,1 + 7.5,7.238235294117647,8.05235294117647,2.2147058823529413,37.6764705882353,1.1576470588235295,2.6673529411764707,4.411764705882353,3.45,0.026470588235294114,3.4676470588235295,68.82352941176471,30.902241176470593,20.10672529411764,9.120158823529414,29.226884117647053,4.678939294323911,0.9457852571515369
Bucovina 2L + Distilled water,1 + 8,7.239999999999999,8.112,2.231111111111111,37.955555555555556,1.1662222222222223,2.6871111111111112,4.444444444444445,3.4755555555555557,0.026666666666666665,3.4933333333333336,69.33333333333333,31.13114666666667,20.255664,9.187715555555554,29.443379555555552,4.67893929432391,0.945785257151537
Bucovina 2L + Distilled water,1 + 8.5,7.24157894736842,8.165368421052632,2.2457894736842103,38.20526315789474,1.1738947368421053,2.704789473684211,4.473684210526316,3.498421052631579,0.026842105263157896,3.5163157894736843,69.78947368421052,31.33595684210527,20.38892494736842,9.248161052631579,29.637085999999996,4.67893929432391,0.9457852571515369
Bucovina 2L + Distilled water,1 + 9,7.242999999999999,8.2134,2.2589999999999995,38.43,1.1808,2.7207,4.5,3.5189999999999997,0.027000000000000003,3.5370000000000004,70.2,31.520286000000002,20.5088598,9.302561999999998,29.811421799999998,4.67893929432391,0.9457852571515372
Bucovina 2L + Distilled water,1 + 9.5,7.244285714285714,8.256857142857141,2.270952380952381,38.63333333333334,1.1870476190476191,2.7350952380952385,4.523809523809524,3.537619047619048,0.027142857142857142,3.5557142857142856,70.57142857142857,31.687060000000006,20.617372285714282,9.351781904761905,29.96915419047619,4.678939294323912,0.945785257151537
Bucovina 2L + Distilled water,1 + 10,7.245454545454544,8.296363636363635,2.2818181818181817,38.81818181818182,1.1927272727272729,2.748181818181818,4.545454545454546,3.5545454545454547,0.02727272727272727,3.572727272727273,70.9090909090909,31.83867272727273,20.716019999999997,9.396527272727273,30.11254727272727,4.678939294323911,0.945785257151537
Bucovina 2L + Aqua Carpatica 2L,1 + 0,7.97,47.9,13.5,217.7,0,0.83,0,0,0,1.8,155,178.55754,119.60629999999999,55.593,175.1993,4.544885177453027,0.9811923932195751
Bucovina 2L + Aqua Carpatica 2L,1 + 0.5,7.736666666666667,34.97533333333333,9.836666666666666,159.36666666666665,0.43733333333333335,1.561,1.6666666666666667,1.3033333333333335,0.01,2.5100000000000002,129.33333333333334,130.71254,87.33340733333333,40.50739333333333,127.84080066666667,4.556544612393496,0.978030116059765
Bucovina 2L + Aqua Carpatica 2L,1 + 1,7.619999999999999,28.512999999999998,8.004999999999999,130.2,0.656,1.9265,2.5,1.955,0.015,2.865,116.5,106.79003999999999,71.19696099999999,32.96459,104.16155099999999,4.56633816154035,0.9753863843482032
Bucovina 2L + Aqua Carpatica 2L,1 + 1.5,7.55,24.6356,6.906000000000001,112.7,0.7872,2.1458000000000004,3,2.346,0.018,3.0780000000000003,108.8,92.43654000000001,61.515093199999995,28.438908000000005,89.9540012,4.574680543603566,0.9731433175668408
Bucovina 2L + Aqua Carpatica 2L,1 + 2,7.503333333333333,22.050666666666668,6.173333333333333,101.03333333333335,0.8746666666666667,2.2920000000000003,3.3333333333333335,2.606666666666667,0.02,3.22,103.66666666666667,82.86754000000002,55.06051466666667,25.421786666666666,80.48230133333334,4.581872052243319,0.9712162486461323
Bucovina 2L + Aqua Carpatica 2L,1 + 2.5,7.469999999999999,20.204285714285714,5.6499999999999995,92.7,0.9371428571428572,2.3964285714285714,3.5714285714285716,2.792857142857143,0.02142857142857143,3.321428571428572,100,76.03254000000001,50.45010142857142,23.2667,73.71680142857142,4.588135473379057,0.9695427961313854
Bucovina 2L + Aqua Carpatica 2L,1 + 3,7.444999999999999,18.819499999999998,5.2575,86.45,0.984,2.4747500000000002,3.75,2.9325,0.0225,3.3975000000000004,97.25,70.90629000000001,46.99229149999999,21.650385000000004,68.6426765,4.593639575971732,0.9680759845142085
Bucovina 2L + Aqua Carpatica 2L,1 + 3.5,7.4255555555555555,17.742444444444445,4.952222222222222,81.58888888888889,1.0204444444444445,2.5356666666666667,3.888888888888889,3.0411111111111113,0.02333333333333333,3.456666666666667,95.11111111111111,66.91920666666667,44.30288377777778,20.393251111111113,64.69613488888889,4.5985145476634814,0.9667797649058933
Bucovina 2L + Aqua Carpatica 2L,1 + 4,7.409999999999999,16.8808,4.708,77.7,1.0496,2.5844,4,3.128,0.024,3.504,93.4,63.72954000000001,42.1513576,19.387544000000002,61.5389016,4.602862423581821,0.9656260126779511
Bucovina 2L + Aqua Carpatica 2L,1 + 4.5,7.3972727272727266,16.175818181818183,4.508181818181818,74.51818181818182,1.0734545454545454,2.6242727272727273,4.090909090909091,3.1990909090909088,0.024545454545454547,3.5427272727272734,92,61.11981272727273,40.391018,18.56469272727273,58.95571072727273,4.6067643058662195,0.9645924635002303
Bucovina 2L + Aqua Carpatica 2L,1 + 5,7.386666666666666,15.588333333333333,4.341666666666666,71.86666666666666,1.0933333333333335,2.6575,4.166666666666667,3.2583333333333333,0.024999999999999998,3.5750000000000006,90.83333333333333,58.94504,38.92406833333333,17.87898333333333,56.80305166666666,4.6102854699027045,0.9636612625365368
Bucovina 2L + Aqua Carpatica 2L,1 + 5.5,7.377692307692308,15.091230769230767,4.200769230769231,69.62307692307692,1.1101538461538463,2.6856153846153843,4.230769230769231,3.308461538461539,0.02538461538461538,3.6023076923076927,89.84615384615384,57.10484769230769,37.682803230769224,17.298767692307692,54.981570923076916,4.613479045395697,0.9628179243087834
Bucovina 2L + Aqua Carpatica 2L,1 + 6,7.369999999999999,14.665142857142857,4.08,67.7,1.1245714285714286,2.7097142857142855,4.285714285714286,3.3514285714285714,0.025714285714285714,3.625714285714286,89,55.52754,36.618861714285714,16.801440000000003,53.42030171428571,4.616388715710723,0.9620505737204585
Bucovina 2L + Aqua Carpatica 2L,1 + 6.5,7.363333333333332,14.295866666666665,3.975333333333333,66.03333333333333,1.1370666666666667,2.7306,4.333333333333333,3.3886666666666665,0.026000000000000002,3.6460000000000004,88.26666666666667,54.160540000000005,35.696779066666664,16.370422666666666,52.067201733333334,4.619050727949338,0.9613493833948725
Bucovina 2L + Aqua Carpatica 2L,1 + 7,7.3575,13.97275,3.88375,64.575,1.1480000000000001,2.748875,4.375,3.42125,0.02625,3.6637500000000003,87.625,52.964415,34.889956749999996,15.993282500000001,50.883239249999995,4.621495410710133,0.9607061505352225
Bucovina 2L + Aqua Carpatica 2L,1 + 7.5,7.35235294117647,13.68764705882353,3.8029411764705885,63.288235294117655,1.1576470588235295,2.7649999999999997,4.411764705882353,3.45,0.026470588235294114,3.6794117647058826,87.05882352941177,51.909010588235304,34.17805470588235,15.660511764705884,49.83856647058823,4.623748334694229,0.9601139745453688
Bucovina 2L + Aqua Carpatica 2L,1 + 8,7.347777777777777,13.434222222222221,3.731111111111111,62.14444444444444,1.1662222222222223,2.779333333333333,4.444444444444445,3.4755555555555557,0.026666666666666665,3.6933333333333334,86.55555555555556,50.97087333333333,33.54525288888888,15.364715555555556,48.90996844444444,4.625831210507163,0.9595670084871564
Bucovina 2L + Aqua Carpatica 2L,1 + 8.5,7.343684210526316,13.207473684210527,3.6668421052631572,61.121052631578955,1.1738947368421053,2.7921578947368424,4.473684210526316,3.498421052631579,0.026842105263157896,3.7057894736842103,86.10526315789474,50.13148736842106,32.97906178947368,15.100055789473682,48.07911757894736,4.627762590558775,0.9590602653699333
Bucovina 2L + Aqua Carpatica 2L,1 + 9,7.339999999999999,13.0034,3.6089999999999995,60.2,1.1808,2.8037,4.5,3.5189999999999997,0.027000000000000003,3.717,85.7,49.37604,32.4694898,14.861861999999999,47.33135179999999,4.62955842318163,0.9585894656598624
Bucovina 2L + Aqua Carpatica 2L,1 + 9.5,7.336666666666666,12.818761904761903,3.5566666666666666,59.36666666666667,1.1870476190476191,2.814142857142857,4.523809523809524,3.537619047619048,0.027142857142857142,3.727142857142857,85.33333333333333,48.69254,32.00844847619047,14.646353333333334,46.6548018095238,4.631232494037758,0.9581509161264498
Bucovina 2L + Aqua Carpatica 2L,1 + 10,7.333636363636362,12.65090909090909,3.5090909090909084,58.60909090909092,1.1927272727272729,2.8236363636363637,4.545454545454546,3.5545454545454547,0.02727272727272727,3.7363636363636363,85,48.07117636363637,31.589319999999997,14.450436363636362,46.03975636363636,4.632796780684106,0.9577414127619168
Bucovina 2L + Aqua Carpatica 5L,1 + 0,7.5,24.4,6.49,114.7,0,2.5,0,0,0,2.9,112,94.07694000000001,60.92679999999999,26.725820000000002,87.65262,4.700819672131148,0.9317120646143464
Bucovina 2L + Aqua Carpatica 5L,1 + 0.5,7.423333333333333,19.308666666666664,5.163333333333333,90.7,0.43733333333333335,2.6743333333333332,1.6666666666666667,1.3033333333333335,0.01,3.2433333333333336,100.66666666666667,74.39214000000001,48.21374066666666,21.262606666666667,69.47634733333332,4.697372509753825,0.9339205369456143
Bucovina 2L + Aqua Carpatica 5L,1 + 1,7.385,16.762999999999998,4.5,78.7,0.656,2.7615,2.5,1.955,0.015,3.415,95,64.54974,41.85721099999999,18.531000000000002,60.388211,4.694863687884031,0.9355298874945119
Bucovina 2L + Aqua Carpatica 5L,1 + 1.5,7.362,15.2356,4.101999999999999,71.5,0.7872,2.8138,3,2.346,0.018,3.518,91.6,58.6443,38.0432932,16.892035999999997,54.9353292,4.69295597154034,0.9367547945836168
Bucovina 2L + Aqua Carpatica 5L,1 + 2,7.346666666666667,14.217333333333334,3.8366666666666664,66.7,0.8746666666666667,2.8486666666666665,3.3333333333333335,2.606666666666667,0.02,3.5866666666666664,89.33333333333333,54.70734,35.50068133333333,15.799393333333335,51.30007466666667,4.691456438150614,0.9377183147026827
Bucovina 2L + Aqua Carpatica 5L,1 + 2.5,7.3357142857142845,13.489999999999998,3.6471428571428572,63.271428571428565,0.9371428571428572,2.8735714285714287,3.5714285714285716,2.792857142857143,0.02142857142857143,3.635714285714286,87.71428571428571,51.895225714285715,33.684529999999995,15.018934285714288,48.70346428571428,4.690246743619612,0.9384960488245299
Bucovina 2L + Aqua Carpatica 5L,1 + 3,7.3275,12.9445,3.505,60.7,0.984,2.89225,3.75,2.9325,0.0225,3.6725000000000003,86.5,49.78614,32.322416499999996,14.43359,46.7560065,4.689250260728495,0.9391370068055084
Bucovina 2L + Aqua Carpatica 5L,1 + 3.5,7.321111111111112,12.520222222222221,3.3944444444444444,58.70000000000001,1.0204444444444445,2.906777777777778,3.888888888888889,3.0411111111111113,0.02333333333333333,3.7011111111111115,85.55555555555556,48.14574000000001,31.262994888888887,13.978322222222223,45.24131711111111,4.6884151860989345,0.9396743535588216
Bucovina 2L + Aqua Carpatica 5L,1 + 4,7.316,12.1808,3.306,57.1,1.0496,2.9184,4,3.128,0.024,3.724,84.8,46.833420000000004,30.415457599999996,13.614108000000002,44.0295656,4.687705241035072,0.9401313335647918
Bucovina 2L + Aqua Carpatica 5L,1 + 4.5,7.3118181818181816,11.903090909090908,3.233636363636363,55.790909090909096,1.0734545454545454,2.927909090909091,4.090909090909091,3.1990909090909088,0.024545454545454547,3.7427272727272727,84.18181818181819,45.759703636363646,29.722017999999995,13.316114545454544,43.03813254545454,4.68709426123085,0.9405247220887513
Bucovina 2L + Aqua Carpatica 5L,1 + 5,7.308333333333333,11.671666666666667,3.1733333333333333,54.699999999999996,1.0933333333333335,2.9358333333333335,4.166666666666667,3.2583333333333333,0.024999999999999998,3.7583333333333333,83.66666666666667,44.86494,29.144151666666666,13.067786666666668,42.211938333333336,4.686562901613594,0.9408669293513674
Bucovina 2L + Aqua Carpatica 5L,1 + 5.5,7.305384615384615,11.475846153846152,3.1223076923076927,53.776923076923076,1.1101538461538463,2.9425384615384615,4.230769230769231,3.308461538461539,0.02538461538461538,3.7715384615384617,83.23076923076923,44.107832307692306,28.65518784615384,12.85766307692308,41.51285092307692,4.6860965506146695,0.9411673335811874
Bucovina 2L + Aqua Carpatica 5L,1 + 6,7.3028571428571425,11.308000000000002,3.0785714285714283,52.98571428571429,1.1245714285714286,2.9482857142857144,4.285714285714286,3.3514285714285714,0.025714285714285714,3.782857142857143,82.85714285714286,43.45888285714286,28.236076000000004,12.677557142857143,40.91363314285715,4.6856839658396074,0.9414331536626839
Bucovina 2L + Aqua Carpatica 5L,1 + 6.5,7.300666666666666,11.162533333333332,3.0406666666666666,52.3,1.1370666666666667,2.9532666666666665,4.333333333333333,3.3886666666666665,0.026000000000000002,3.792666666666667,82.53333333333333,42.89646,27.872845733333328,12.521465333333333,40.39431106666666,4.685316355904872,0.9416700367971311
Bucovina 2L + Aqua Carpatica 5L,1 + 7,7.29875,11.03525,3.0075000000000003,51.7,1.1480000000000001,2.957625,4.375,3.42125,0.02625,3.80125,82.25,42.404340000000005,27.555019249999997,12.384885000000002,39.93990425,4.684986747015247,0.9418824641534332
Bucovina 2L + Aqua Carpatica 5L,1 + 7.5,7.297058823529412,10.922941176470587,2.978235294117647,51.17058823529412,1.1576470588235295,2.961470588235294,4.411764705882353,3.45,0.026470588235294114,3.8088235294117645,82,41.97011647058824,27.274584117647056,12.26437294117647,39.53895705882353,4.684689536323981,0.9420740370480407
Bucovina 2L + Aqua Carpatica 5L,1 + 8,7.295555555555556,10.82311111111111,2.9522222222222223,50.7,1.1662222222222223,2.964888888888889,4.444444444444445,3.4755555555555557,0.026666666666666665,3.815555555555556,81.77777777777777,41.584140000000005,27.02530844444444,12.157251111111112,39.18255955555556,4.684420170827859,0.942247682783762
Bucovina 2L + Aqua Carpatica 5L,1 + 8.5,7.294210526315788,10.733789473684212,2.9289473684210523,50.27894736842106,1.1738947368421053,2.967947368421053,4.473684210526316,3.498421052631579,0.026842105263157896,3.821578947368421,81.57894736842105,41.23879263157895,26.802272315789477,12.061405263157894,38.863677578947375,4.6841749124751155,0.9424058052850749
Bucovina 2L + Aqua Carpatica 5L,1 + 9,7.292999999999999,10.6534,2.908,49.9,1.1808,2.9707,4.5,3.5189999999999997,0.027000000000000003,3.8270000000000004,81.4,40.92798,26.601539799999998,11.975144,38.5766838,4.6839506636379,0.9425503970633293
Bucovina 2L + Aqua Carpatica 5L,1 + 9.5,7.291904761904762,10.580666666666664,2.889047619047619,49.55714285714286,1.1870476190476191,2.9731904761904766,4.523809523809524,3.537619047619048,0.027142857142857142,3.8319047619047617,81.23809523809524,40.646768571428574,26.41992466666666,11.897098095238096,38.31702276190475,4.683744835594122,0.9426831236183079
Bucovina 2L + Aqua Carpatica 5L,1 + 10,7.29090909090909,10.514545454545454,2.8718181818181816,49.24545454545455,1.1927272727272729,2.975454545454546,4.545454545454546,3.5545454545454547,0.02727272727272727,3.8363636363636364,81.0909090909091,40.39112181818182,26.254819999999995,11.826147272727273,38.080967272727264,4.683555248141104,0.9428053878806937
Bucovina 2L + Keia 2L,1 + 0,7.27,9.126,2.51,42.7,1.312,3.023,5,3.91,0.03,3.93,78,35.022540000000006,22.787622,10.33618,33.123802,4.67893929432391,0.945785257151537
Bucovina 2L + Keia 2L,1 + 0.5,7.38,19.417333333333332,2.3166666666666664,85.40000000000002,0.8746666666666667,3.622,3.3333333333333335,2.606666666666667,0.02,2.6300000000000003,114.33333333333333,70.04508000000001,48.485081333333326,9.540033333333334,58.02511466666666,4.398132252969856,0.8283967220348188
Bucovina 2L + Keia 2L,1 + 1,7.435,24.563,2.2199999999999998,106.75,0.656,3.9215,2.5,1.955,0.015,1.98,132.5,87.55635000000001,61.333811,9.14196,70.475771,4.345967512111713,0.8049190150114753
Bucovina 2L + Keia 2L,1 + 1.5,7.467999999999999,27.6504,2.162,119.56000000000002,0.5248,4.1012,2,1.564,0.012,1.59,143.4,98.06311200000002,69.0430488,8.903116,77.94616479999999,4.323988079738449,0.7948571405728994
Bucovina 2L + Keia 2L,1 + 2,7.489999999999999,29.70866666666667,2.123333333333333,128.1,0.43733333333333335,4.221,1.6666666666666667,1.3033333333333335,0.01,1.33,150.66666666666666,105.06762,74.18254066666667,8.743886666666667,82.92642733333334,4.3118730785629324,0.7892672103292464
Bucovina 2L + Keia 2L,1 + 2.5,7.505714285714285,31.178857142857144,2.0957142857142856,134.2,0.3748571428571429,4.306571428571429,1.4285714285714286,1.1171428571428572,0.008571428571428572,1.1442857142857144,155.85714285714286,110.07083999999999,77.85360628571428,8.630151428571429,86.4837577142857,4.304198816047505,0.7857099819923761
Bucovina 2L + Keia 2L,1 + 3,7.517499999999999,32.2815,2.075,138.77500000000003,0.328,4.37075,1.25,0.9775,0.0075,1.0050000000000001,159.75,113.82325500000003,80.6069055,8.544850000000002,89.1517555,4.298901847807569,0.7832472854514657
Bucovina 2L + Keia 2L,1 + 3.5,7.526666666666666,33.13911111111111,2.058888888888889,142.33333333333337,0.29155555555555557,4.4206666666666665,1.1111111111111112,0.8688888888888889,0.006666666666666666,0.8966666666666667,162.77777777777777,116.74180000000004,82.74836044444444,8.478504444444447,91.22686488888888,4.295025682979495,0.7814413079881315
Bucovina 2L + Keia 2L,1 + 4,7.534000000000001,33.8252,2.0460000000000003,145.18,0.2624,4.4606,1,0.782,0.006,0.8099999999999999,165.2,119.07663600000001,84.4615244,8.425428000000002,92.8869524,4.292066270118137,0.7800602663985233
Bucovina 2L + Keia 2L,1 + 4.5,7.54,34.386545454545455,2.0354545454545456,147.50909090909093,0.23854545454545456,4.4932727272727275,0.9090909090909091,0.7109090909090909,0.005454545454545454,0.7390909090909091,167.1818181818182,120.98695636363638,85.863204,8.38200181818182,94.24520581818182,4.289732770745429,0.7789699704067271
Bucovina 2L + Keia 2L,1 + 5,7.544999999999999,34.85433333333334,2.026666666666667,149.45000000000002,0.21866666666666668,4.5205,0.8333333333333334,0.6516666666666667,0.005,0.68,168.83333333333334,122.57889000000002,87.03127033333334,8.345813333333334,95.37708366666668,4.2878456050419365,0.7780873498419398
Bucovina 2L + Keia 2L,1 + 5.5,7.5492307692307685,35.25015384615385,2.019230769230769,151.0923076923077,0.20184615384615384,4.5435384615384615,0.7692307692307693,0.6015384615384616,0.004615384615384615,0.63,170.23076923076923,123.9259107692308,88.01963415384616,8.315192307692309,96.33482646153847,4.28628789399719,0.777358228505811
Bucovina 2L + Keia 2L,1 + 6,7.552857142857142,35.58942857142857,2.012857142857143,152.50000000000003,0.18742857142857144,4.563285714285715,0.7142857142857143,0.5585714285714286,0.004285714285714286,0.5871428571428572,171.42857142857142,125.08050000000003,88.86680314285714,8.288945714285715,97.15574885714285,4.284980291097678,0.776745766583463
Bucovina 2L + Keia 2L,1 + 6.5,7.556,35.88346666666666,2.0073333333333334,153.72,0.17493333333333333,4.5804,0.6666666666666666,0.5213333333333333,0.004,0.55,172.46666666666667,126.08114400000001,89.60101626666666,8.266198666666668,97.86721493333333,4.28386703625811,0.7762240397607221
Bucovina 2L + Keia 2L,1 + 7,7.55875,36.14075,2.0025,154.78750000000002,0.164,4.595375000000001,0.625,0.48875,0.00375,0.5175000000000001,173.375,126.95670750000002,90.24345274999999,8.246295,98.48974774999999,4.2829077979842705,0.7757742752583591
Bucovina 2L + Keia 2L,1 + 7.5,7.561176470588235,36.36776470588235,1.9982352941176469,155.7294117647059,0.15435294117647058,4.6085882352941185,0.5882352941176471,0.46,0.003529411764705882,0.4888235294117647,174.1764705882353,127.72926352941178,90.81030847058823,8.228732941176471,99.0390414117647,4.282072682336653,0.7753825448853333
Bucovina 2L + Keia 2L,1 + 8,7.563333333333333,36.56955555555555,1.9944444444444445,156.5666666666667,0.14577777777777778,4.620333333333334,0.5555555555555556,0.43444444444444447,0.003333333333333333,0.4633333333333333,174.88888888888889,128.41598000000002,91.3141802222222,8.213122222222223,99.52730244444443,4.28133906163597,0.7750382969817652
Bucovina 2L + Keia 2L,1 + 8.5,7.565263157894736,36.75010526315789,1.9910526315789472,157.31578947368425,0.13810526315789473,4.6308421052631585,0.5263157894736842,0.41157894736842104,0.003157894736842105,0.4405263157894737,175.52631578947367,129.03041052631582,91.76501284210525,8.199154736842106,99.96416757894735,4.280689493191571,0.7747333916957476
Bucovina 2L + Keia 2L,1 + 9,7.566999999999998,36.9126,1.9880000000000002,157.99,0.1312,4.640300000000001,0.5,0.391,0.003,0.42000000000000004,176.1,129.58339800000002,92.17076219999998,8.186584000000002,100.35734619999998,4.280110314635111,0.7744614491433538
Bucovina 2L + Keia 2L,1 + 9.5,7.5685714285714285,37.059619047619044,1.985238095238095,158.60000000000002,0.12495238095238095,4.6488571428571435,0.47619047619047616,0.37238095238095237,0.002857142857142857,0.4014285714285714,176.61904761904762,130.08372000000003,92.53786876190475,8.175210476190475,100.71307923809522,4.279590672430011,0.7742173981347951
Bucovina 2L + Keia 2L,1 + 10,7.569999999999999,37.19327272727273,1.982727272727273,159.15454545454546,0.11927272727272728,4.656636363636364,0.45454545454545453,0.35545454545454547,0.002727272727272727,0.3845454545454546,177.0909090909091,130.5385581818182,92.871602,8.16487090909091,101.0364729090909,4.279121835327014,0.7739971569807301
Bucovina 2L + Zizin 2L,1 + 0,7.27,9.126,2.51,42.7,1.312,3.023,5,3.91,0.03,3.93,78,35.022540000000006,22.787622,10.33618,33.123802,4.67893929432391,0.945785257151537
Bucovina 2L + Zizin 2L,1 + 0.5,7.18,29.994,2.776666666666667,105.73333333333335,1.0713333333333332,3.7086666666666672,8.323333333333332,10.273333333333333,0.02,2.62,121,86.72248000000002,74.895018,11.434313333333336,86.32933133333333,3.525149474339313,0.9954665887476155
Bucovina 2L + Zizin 2L,1 + 1,7.135,40.428000000000004,2.91,137.25,0.9510000000000001,4.0515,9.985,13.455,0.015,1.965,142.5,112.57245,100.948716,11.983380000000002,112.932096,3.3949243098842383,1.0031947958847836
Bucovina 2L + Zizin 2L,1 + 1.5,7.108,46.6884,2.9899999999999998,156.16000000000003,0.8788,4.2572,10.982000000000001,15.363999999999999,0.012,1.572,155.4,128.08243200000004,116.5809348,12.31282,128.89375479999998,3.3447280266618695,1.0063343800342575
Bucovina 2L + Zizin 2L,1 + 2,7.09,50.862,3.043333333333333,168.76666666666668,0.8306666666666667,4.394333333333333,11.646666666666667,16.636666666666667,0.01,1.31,164,138.42242000000002,127.002414,12.532446666666667,139.53486066666667,3.3181287929429963,1.0080365642116837
Bucovina 2L + Zizin 2L,1 + 2.5,7.077142857142857,53.843142857142865,3.0814285714285714,177.77142857142857,0.7962857142857143,4.492285714285714,12.121428571428572,17.545714285714286,0.008571428571428572,1.122857142857143,170.14285714285714,145.80812571428572,134.44632771428573,12.689322857142859,147.13565057142858,3.301654010856933,1.0091046013426177
Bucovina 2L + Zizin 2L,1 + 3,7.0675,56.079,3.11,184.52500000000003,0.7705,4.56575,12.477500000000001,18.2275,0.0075,0.9825,174.75,151.34740500000004,140.029263,12.806980000000001,152.836243,3.29044740455429,1.009837221853919
Bucovina 2L + Zizin 2L,1 + 3.5,7.06,57.818,3.1322222222222225,189.7777777777778,0.7504444444444444,4.622888888888889,12.754444444444445,18.757777777777775,0.006666666666666666,0.8733333333333334,178.33333333333334,155.65573333333336,144.371546,12.898491111111113,157.2700371111111,3.2823303776986026,1.0103709882264391
Bucovina 2L + Zizin 2L,1 + 4,7.053999999999999,59.209199999999996,3.15,193.98000000000002,0.7343999999999999,4.6686,12.975999999999999,19.182,0.006,0.786,181.2,159.10239600000003,147.84537239999997,12.9717,160.81707239999997,3.2761800530998566,1.010777187792948
Bucovina 2L + Zizin 2L,1 + 4.5,7.049090909090908,60.347454545454546,3.1645454545454546,197.41818181818186,0.7212727272727272,4.7059999999999995,13.157272727272728,19.529090909090908,0.005454545454545454,0.7145454545454546,183.54545454545453,161.92239272727278,150.687594,13.031598181818183,163.7191921818182,3.271358888376704,1.011096670598067
Bucovina 2L + Zizin 2L,1 + 5,7.044999999999999,61.296,3.176666666666667,200.28333333333333,0.7103333333333333,4.737166666666666,13.308333333333335,19.81833333333333,0.005,0.655,185.5,164.27239,153.05611199999998,13.081513333333337,166.13762533333332,3.2674780301052815,1.0113545272783413
Bucovina 2L + Zizin 2L,1 + 5.5,7.041538461538461,62.098615384615385,3.1869230769230774,202.70769230769233,0.701076923076923,4.763538461538461,13.436153846153847,20.063076923076924,0.004615384615384615,0.6046153846153847,187.15384615384616,166.26084923076925,155.06024261538462,13.123749230769233,168.18399184615384,3.264286829137774,1.0115670202833817
Bucovina 2L + Zizin 2L,1 + 6,7.038571428571428,62.78657142857143,3.1957142857142853,204.7857142857143,0.6931428571428572,4.786142857142857,13.545714285714286,20.27285714285714,0.004285714285714286,0.5614285714285715,188.57142857142858,167.96524285714287,156.77806885714284,13.159951428571429,169.93802028571426,3.2616164511974812,1.0117451527173944
Bucovina 2L + Zizin 2L,1 + 6.5,7.036,63.382799999999996,3.203333333333333,206.58666666666667,0.6862666666666667,4.805733333333334,13.640666666666668,20.454666666666665,0.004,0.524,189.8,169.442384,158.2668516,13.191326666666667,171.45817826666666,3.2593490137177072,1.011896635417185
Bucovina 2L + Zizin 2L,1 + 7,7.0337499999999995,63.9045,3.21,208.16250000000002,0.68025,4.822875000000001,13.72375,20.61375,0.00375,0.49125,190.875,170.73488250000003,159.5695365,13.21878,172.7883165,3.2573997136351904,1.0120270326129752
Bucovina 2L + Zizin 2L,1 + 7.5,7.0317647058823525,64.36482352941177,3.2158823529411764,209.5529411764706,0.6749411764705883,4.838000000000001,13.797058823529412,20.754117647058823,0.003529411764705882,0.46235294117647063,191.8235294117647,171.8753223529412,160.71896435294116,13.243003529411766,173.96196788235292,3.2557059848181598,1.012140460310683
Bucovina 2L + Zizin 2L,1 + 8,7.029999999999999,64.774,3.2211111111111115,210.7888888888889,0.6702222222222223,4.851444444444445,13.862222222222222,20.878888888888888,0.003333333333333333,0.4366666666666667,192.66666666666666,172.88904666666667,161.740678,13.264535555555558,175.00521355555557,3.254220657808517,1.0122400286755522
Bucovina 2L + Zizin 2L,1 + 8.5,7.028421052631579,65.14010526315789,3.2257894736842108,211.8947368421053,0.666,4.863473684210526,13.920526315789473,20.990526315789474,0.003157894736842105,0.4136842105263158,193.42105263157896,173.79606315789476,162.65484284210524,13.283801052631581,175.93864389473683,3.252907498169937,1.0123281315923451
Bucovina 2L + Zizin 2L,1 + 9,7.026999999999999,65.4696,3.2299999999999995,212.89000000000001,0.6622,4.8743,13.973000000000003,21.091,0.003,0.393,194.1,174.612378,163.4775912,13.301139999999998,176.7787312,3.251738211322507,1.0124066416414077
Bucovina 2L + Zizin 2L,1 + 9.5,7.025714285714285,65.76771428571429,3.2338095238095237,213.79047619047617,0.6587619047619048,4.884095238095238,14.020476190476192,21.18190476190476,0.002857142857142857,0.3742857142857143,194.71428571428572,175.35094857142857,164.22198257142858,13.31682761904762,177.5388101904762,3.2506903807194436,1.012477044674534
