brands,parts,pH,Ca,Mg,HCO3,K,Na,Cl,SO4,F,NO3,TDS,alkalinity,Ca2,Mg2,hardness,bica_ratio,ha_ratio
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4 + 4,7.2666666666666675,25.422222222222224,2.391111111111111,107.82222222222224,0.23555555555555557,2.4711111111111115,0,0,0,0.013333333333333332,119.28888888888888,88.43578666666669,63.47928888888889,9.846595555555556,73.32588444444444,4.241258741258742,0.829142671855516
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4 + 4.5,7.252631578947369,24.989473684210523,2.446842105263158,105.92631578947368,0.2510526315789474,2.38,0,0,0,0.01263157894736842,117.29473684210525,86.88076421052631,62.39871578947368,10.076095789473685,72.47481157894737,4.2388374052232525,0.834187086606755
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4 + 5,7.24,24.6,2.497,104.22,0.265,2.298,0,0,0,0.012,115.5,85.481244,61.4262,10.282646,71.708846,4.236585365853658,0.8388839778700459
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4.5 + 2,7.359999999999999,28.586666666666666,2.0780000000000003,121.62666666666668,0.14133333333333334,3.0893333333333337,0,0,0,0.018000000000000002,133.90666666666667,99.75819200000001,71.38090666666666,8.557204000000002,79.93811066666666,4.254664179104478,0.8013187595327174
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4.5 + 2.5,7.3374999999999995,27.875,2.1637500000000003,118.5125,0.16562500000000002,2.9425000000000003,0,0,0,0.016875,130.625,97.20395250000001,69.603875,8.910322500000001,78.51419750000001,4.251569506726457,0.8077263884922786
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4.5 + 3,7.317647058823529,27.24705882352941,2.2394117647058827,115.76470588235294,0.18705882352941178,2.8129411764705883,0,0,0,0.015882352941176472,127.72941176470589,94.95021176470588,68.03590588235294,9.221897647058826,77.25780352941176,4.248704663212435,0.8136664689159693
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4.5 + 3.5,7.299999999999999,26.688888888888886,2.3066666666666666,113.32222222222222,0.2061111111111111,2.697777777777778,0,0,0,0.015000000000000001,125.15555555555557,92.94688666666667,66.64215555555555,9.498853333333335,76.14100888888888,4.246044962531224,0.8191883732690441
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4.5 + 4,7.284210526315788,26.189473684210526,2.366842105263158,111.13684210526316,0.2231578947368421,2.5947368421052635,0,0,0,0.014210526315789474,122.85263157894735,91.15443789473684,65.39511578947368,9.746655789473685,75.14177157894736,4.243569131832797,0.8243347588377369
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4.5 + 4.5,7.269999999999999,25.74,2.4210000000000003,109.17,0.23850000000000002,2.5020000000000002,0,0,0,0.013500000000000002,120.78,89.541234,64.27278,9.969678000000002,74.242458,4.241258741258742,0.8291426718555163
Distilled water + Izvorul Minunilor + Keia 2L,1 + 4.5 + 5,7.257142857142856,25.333333333333332,2.47,107.39047619047618,0.25238095238095243,2.4180952380952383,0,0,0,0.012857142857142859,118.9047619047619,88.08166857142857,63.25733333333333,10.171460000000002,73.42879333333333,4.239097744360902,0.8336444407134194
Distilled water + Izvorul Minunilor + Keia 2L,1 + 5 + 2.5,7.352941176470588,28.58823529411765,2.15,121.58823529411765,0.1558823529411765,3.0529411764705885,0,0,0,0.01764705882352941,133.94117647058823,99.72667058823531,71.38482352941176,8.8537,80.23852352941176,4.253086419753086,0.8045844011048079
Distilled water + Izvorul Minunilor + Keia 2L,1 + 5 + 3,7.333333333333333,27.955555555555556,2.2222222222222223,118.82222222222224,0.17666666666666667,2.9244444444444446,0,0,0,0.016666666666666666,131.02222222222224,97.45798666666668,69.80502222222222,9.151111111111112,78.95613333333333,4.25039745627981,0.8101555966201639
Distilled water + Izvorul Minunilor + Keia 2L,1 + 5 + 3.5,7.315789473684211,27.389473684210525,2.2868421052631582,116.34736842105262,0.19526315789473683,2.8094736842105266,0,0,0,0.015789473684210527,128.4105263157895,95.42811157894737,68.39151578947367,9.417215789473687,77.80873157894736,4.247886241352806,0.8153648887264886
Distilled water + Izvorul Minunilor + Keia 2L,1 + 5 + 4,7.3,26.880000000000003,2.345,114.12,0.21200000000000002,2.7060000000000004,0,0,0,0.015,126.05999999999999,93.601224,67.11936,9.656710000000002,76.77607,4.245535714285714,0.8202464318201651
Distilled water + Izvorul Minunilor + Keia 2L,1 + 5 + 4.5,7.285714285714286,26.419047619047618,2.3976190476190475,112.1047619047619,0.22714285714285717,2.6123809523809522,0,0,0,0.014285714285714285,123.93333333333332,91.94832571428572,65.96836190476189,9.873395238095238,75.84175714285713,4.2433309300648885,0.8248302136411152
Distilled water + Izvorul Minunilor + Keia 2L,1 + 5 + 5,7.2727272727272725,26,2.4454545454545453,110.27272727272727,0.24090909090909093,2.5272727272727273,0,0,0,0.013636363636363636,122,90.44569090909091,64.922,10.070381818181819,74.99238181818181,4.241258741258741,0.8291426718555162
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 0.5,7,22.2325,1.69,75.9,0.28,1.455,3.7425,5.75,0,0,72.1,62.25318000000001,55.5145525,6.959420000000001,62.4739725,3.413921061509052,1.0035466862897606
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 1,7,21.226,2.0420000000000003,75.08,0.32999999999999996,1.312,2.994,4.6,0,0,73.96000000000001,61.580616,53.001321999999995,8.408956000000002,61.410278,3.5371713935739186,0.9972339023045823
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 1.5,7,20.555,2.276666666666667,74.53333333333333,0.36333333333333334,1.2166666666666666,2.495,3.8333333333333335,0,0,75.2,61.13224,51.325835,9.375313333333334,60.701148333333336,3.6260439471337063,0.9929482108513172
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 2,7,20.075714285714287,2.4442857142857144,74.14285714285714,0.3871428571428571,1.1485714285714284,2.138571428571429,3.2857142857142856,0,0,76.08571428571429,60.811971428571425,50.12905857142857,10.065568571428573,60.194627142857144,3.693161602504803,0.9898483099427322
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 2.5,7,19.716250000000002,2.57,73.85,0.405,1.0975000000000001,1.87125,2.875,0,0,76.75,60.57177,49.23147625,10.583260000000001,59.81473625,3.7456412857414563,0.9875018717465248
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 3,7,19.436666666666667,2.667777777777778,73.6222222222222,0.41888888888888887,1.0577777777777777,1.6633333333333333,2.5555555555555554,0,0,77.26666666666668,60.38494666666666,48.53335666666667,10.98590888888889,59.51926555555556,3.7878008346195613,0.9856639583389918
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 3.5,7,19.213,2.746,73.44,0.43,1.026,1.497,2.3,0,0,77.68,60.235488000000004,47.974861,11.308028,59.282889,3.8224119086035495,0.9841854190672448
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 4,7,19.029999999999998,2.81,73.2909090909091,0.4390909090909091,1,1.360909090909091,2.090909090909091,0,0,78.01818181818182,60.11320363636364,47.51790999999999,11.57158,59.08949,3.8513352123441464,0.9829702365796991
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 4.5,7,18.877499999999998,2.8633333333333333,73.16666666666667,0.4466666666666667,0.9783333333333334,1.2475,1.9166666666666667,0,0,78.3,60.011300000000006,47.137117499999995,11.791206666666668,58.92832416666666,3.8758663311702652,0.9819538014784992
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 0.5 + 5,7,18.74846153846154,2.9084615384615384,73.06153846153846,0.4530769230769231,0.9600000000000001,1.1515384615384616,1.7692307692307692,0,0,78.53846153846153,59.92507384615385,46.814908461538465,11.977044615384616,58.79195307692308,3.8969351331391286,0.9810910409198687
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 0.5,7,32.132,2.0140000000000002,107.08,0.34199999999999997,2.18,5.988,9.2,0,0,99.08,87.827016,80.23360399999999,8.293652000000002,88.527256,3.3325034233785638,1.0079729453634174
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 1,7,29.643333333333334,2.2533333333333334,101.2,0.37333333333333335,1.9400000000000002,4.99,7.666666666666667,0,0,96.13333333333333,83.00424000000001,74.01940333333333,9.279226666666668,83.29863,3.413921061509052,1.0035466862897606
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 1.5,7,27.865714285714287,2.424285714285715,97,0.39571428571428574,1.7685714285714285,4.277142857142858,6.571428571428571,0,0,94.02857142857144,79.55940000000001,69.58068857142857,9.983208571428575,79.56389714285714,3.4809802112170614,1.0000565256004588
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 2,7,26.5325,2.5525,93.85,0.4125,1.6400000000000001,3.7425,5.75,0,0,92.45,76.97577,66.25165249999999,10.511195000000003,76.76284749999999,3.5371713935739186,0.9972339023045823
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 2.5,7,25.495555555555555,2.6522222222222225,91.4,0.4255555555555556,1.54,3.3266666666666667,5.111111111111111,0,0,91.22222222222223,74.96628000000001,63.66240222222222,10.921851111111113,74.58425333333334,3.5849385513815046,0.9949040199584843
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 3,7,24.666,2.732,89.44,0.43600000000000005,1.46,2.994,4.6,0,0,90.24000000000001,73.358688,61.591001999999996,11.250376000000001,72.84137799999999,3.6260439471337063,0.9929482108513171
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 3.5,7,23.987272727272728,2.7972727272727274,87.83636363636364,0.4445454545454545,1.3945454545454545,2.721818181818182,4.181818181818182,0,0,89.43636363636364,72.04338545454546,59.89622,11.519169090909092,71.41538909090909,3.661790343363905,0.9912830808869665
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 4,7,23.421666666666667,2.8516666666666666,86.5,0.45166666666666666,1.3399999999999999,2.495,3.8333333333333335,0,0,88.76666666666667,70.9473,58.48390166666667,11.743163333333333,70.227065,3.6931616025048033,0.9898483099427321
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 4.5,7,22.943076923076923,2.897692307692308,85.36923076923077,0.45769230769230773,1.2938461538461539,2.3030769230769232,3.5384615384615383,0,0,88.19999999999999,70.01984307692308,57.28886307692307,11.932696923076925,69.22156,3.720914638235097,0.9885991878609882
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1 + 5,7,22.532857142857146,2.937142857142857,84.39999999999999,0.4628571428571429,1.2542857142857144,2.138571428571429,3.2857142857142856,0,0,87.71428571428571,69.22488,56.264544285714294,12.095154285714285,68.35969857142858,3.745641285741456,0.9875018717465249
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 1,7,35.65571428571429,2.404285714285714,119.85714285714288,0.4042857142857143,2.3885714285714283,6.415714285714286,9.857142857142858,0,0,111.97142857142856,98.3068285714286,89.03231857142858,9.90084857142857,98.93316714285714,3.361512881125045,1.0063712621038676
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 1.5,7,33.348749999999995,2.535,113.85000000000001,0.42000000000000004,2.1825,5.6137500000000005,8.625,0,0,108.15,93.37977000000001,83.27182874999998,10.439130000000002,93.71095874999999,3.4139210615090527,1.0035466862897604
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 2,7,31.554444444444446,2.6366666666666667,109.17777777777779,0.43222222222222223,2.022222222222222,4.99,7.666666666666667,0,0,105.17777777777778,89.54761333333335,78.79144777777778,10.857793333333335,89.64924111111111,3.4599809852459598,1.0011349021374747
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 2.5,7,30.119,2.718,105.44000000000001,0.442,1.8940000000000001,4.4910000000000005,6.9,0,0,102.8,86.48188800000001,75.207143,11.192724,86.399867,3.500780238387729,0.999051581760102
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 3,7,28.94454545454545,2.7845454545454547,102.38181818181819,0.45,1.789090909090909,4.082727272727273,6.2727272727272725,0,0,100.85454545454546,83.97356727272728,72.27452999999998,11.466758181818184,83.74128818181816,3.5371713935739195,0.997233902304582
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 3.5,7,27.965833333333332,2.84,99.83333333333333,0.4566666666666667,1.7016666666666669,3.7425,5.75,0,0,99.23333333333335,81.8833,69.83068583333333,11.695120000000001,81.52580583333334,3.5698322357638785,0.9956341016218611
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 4,7,27.137692307692305,2.886923076923077,97.67692307692309,0.4623076923076923,1.6276923076923078,3.454615384615385,5.3076923076923075,0,0,97.86153846153846,80.11461230769233,67.76281769230768,11.888349230769233,79.65116692307691,3.5993083704186635,0.9942152202792235
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 4.5,7,26.427857142857142,2.9271428571428575,95.82857142857142,0.4671428571428572,1.5642857142857143,3.207857142857143,4.928571428571429,0,0,96.68571428571428,78.59859428571428,65.99035928571428,12.053974285714288,78.04433357142857,3.6260439471337063,0.9929482108513172
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 1.5 + 5,7,25.812666666666665,2.962,94.22666666666667,0.4713333333333333,1.5093333333333334,2.994,4.6,0,0,95.66666666666667,77.28471200000001,64.45422866666667,12.197516000000002,76.65174466666667,3.650404194323201,0.9918099282904316
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2 + 2,7,35.572,2.7039999999999997,121.44000000000001,0.44800000000000006,2.3280000000000003,5.988,9.2,0,0,115.35999999999999,99.60508800000001,88.823284,11.135072,99.958356,3.4139210615090523,1.0035466862897604
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2 + 2.5,7,33.901818181818186,2.771818181818182,116.92727272727274,0.45545454545454545,2.1836363636363636,5.443636363636364,8.363636363636363,0,0,112.27272727272727,95.9037490909091,84.65284000000001,11.414347272727275,96.06718727272728,3.448997103936501,1.0017041897044427
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2 + 3,7,32.51,2.8283333333333336,113.16666666666667,0.46166666666666667,2.063333333333333,4.99,7.666666666666667,0,0,109.7,92.81930000000001,81.17746999999999,11.647076666666669,92.82454666666665,3.480980211217062,1.0000565256004585
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2 + 3.5,7,31.33230769230769,2.876153846153846,109.98461538461538,0.46692307692307694,1.9615384615384615,4.6061538461538465,7.076923076923077,0,0,107.52307692307694,90.20938153846154,78.2367723076923,11.844001538461539,90.08077384615385,3.51026220170873,0.9985743423786487
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2 + 4,7,30.322857142857142,2.9171428571428573,107.25714285714285,0.4714285714285714,1.8742857142857143,4.277142857142858,6.571428571428571,0,0,105.65714285714286,87.97230857142857,75.71617428571427,12.012794285714287,87.72896857142857,3.5371713935739186,0.9972339023045823
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2 + 4.5,7,29.448,2.9526666666666666,104.89333333333335,0.4753333333333334,1.7986666666666666,3.992,6.133333333333334,0,0,104.03999999999999,86.03351200000002,73.531656,12.159081333333333,85.69073733333333,3.561984967852939,0.9960158006025991
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2 + 5,7,28.6825,2.98375,102.825,0.47875,1.7325,3.7425,5.75,0,0,102.625,84.33706500000001,71.6202025,12.287082500000002,83.907285,3.584938551381504,0.9949040199584843
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2.5 + 3.5,7,34.21785714285714,2.9071428571428575,118.68571428571428,0.4757142857142857,2.184285714285714,5.346428571428572,8.214285714285714,0,0,114.62857142857145,97.34602285714286,85.44198928571429,11.971614285714288,97.41360357142858,3.4685314685314688,1.000694231898769
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2.5 + 4,7,33.083333333333336,2.943333333333334,115.56,0.4793333333333333,2.088,4.99,7.666666666666667,0,0,112.41333333333334,94.782312,82.60908333333333,12.12064666666667,94.72973,3.492997481108312,0.9994452340432464
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2.5 + 4.5,7,32.090625,2.975,112.82499999999999,0.48250000000000004,2.00375,4.6781250000000005,7.1875,0,0,110.475,92.539065,80.130290625,12.251050000000001,92.381340625000007,3.515824325640276,0.9982955914348174
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 2.5 + 5,7,31.214705882352945,3.0029411764705882,110.41176470588235,0.4852941176470588,1.9294117647058822,4.402941176470589,6.764705882352941,0,0,108.76470588235294,90.5597294117647,77.9431205882353,12.366111764705883,90.30923235294118,3.537171393573918,0.9972339023045824
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 3 + 4.5,7,34.42235294117647,2.994705882352941,119.82352941176471,0.4888235294117647,2.184705882352941,5.2835294117647065,8.117647058823529,0,0,116.15294117647058,98.27925882352942,85.95261529411765,12.332198823529412,98.28481411764706,3.480980211217062,1.0000565256004588
Distilled water + Izvorul Minunilor + Zizin 2L,1 + 3 + 5,7,33.465555555555554,3.02,117.15555555555557,0.4911111111111111,2.104444444444445,4.99,7.666666666666667,0,0,114.22222222222223,96.09098666666668,83.56349222222221,12.43636,95.99985222222222,3.5007802383877293,0.999051581760102
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 0.5 + 0.5,7.325,18.56,1.6360000000000001,59.125,0.2195,0.25875,0.815,4.835,0,0,61.85,48.494325,46.344319999999996,6.737048000000001,53.081368,3.185614224137931,1.0945892741057843
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 1 + 0.5,7.26,18.288,1.9988,61.65999999999999,0.28159999999999996,0.355,0.6519999999999999,3.868,0,0,65.76,50.57353199999999,45.665136,8.2310584,53.8961944,3.3716097987751525,1.0656996311825722
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 1 + 1,7.433333333333334,24.746666666666666,2.1813333333333333,78.83333333333333,0.2926666666666667,0.345,1.0866666666666667,6.446666666666666,0,0,82.46666666666667,64.6591,61.792426666666664,8.982730666666667,70.77515733333333,3.185614224137931,1.0945892741057845
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 1.5 + 0.5,7.216666666666666,18.106666666666666,2.240666666666667,63.349999999999994,0.323,0.41916666666666663,0.5433333333333333,3.223333333333333,0,0,68.36666666666667,51.959669999999996,45.21234666666666,9.227065333333334,54.439412,3.4987113402061856,1.047724360066182
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 1.5 + 1,7.371428571428572,23.66857142857143,2.3625714285714285,77.82857142857142,0.32657142857142857,0.40142857142857136,0.9314285714285714,5.525714285714286,0,0,82.31428571428572,63.83499428571428,59.10042285714285,9.729069142857144,68.829492,3.2882665379043936,1.0782407482004497
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 1.5 + 1.5,7.487500000000001,27.84,2.454,88.6875,0.32925000000000004,0.38812499999999994,1.2225,7.2524999999999995,0,0,92.775,72.7414875,69.51648,10.105572000000002,79.622052,3.185614224137931,1.0945892741057843
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 2 + 0.5,7.185714285714285,17.97714285714286,2.4134285714285717,64.55714285714285,0.3525714285714286,0.46499999999999997,0.4657142857142857,2.762857142857143,0,0,70.22857142857143,52.94976857142857,44.88892571428572,9.938498857142859,54.82742457142858,3.591068022886204,1.0354610803910704
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 2 + 1,7.325,22.86,2.4985,77.07499999999999,0.352,0.44375,0.815,4.835,0,0,82.2,63.21691499999999,57.081419999999994,10.288823,67.37024299999999,3.3716097987751525,1.065699631182572
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 2 + 1.5,7.433333333333334,26.65777777777778,2.5646666666666667,86.8111111111111,0.35155555555555557,0.42722222222222217,1.0866666666666667,6.446666666666666,0,0,91.51111111111112,71.20247333333333,66.56447111111112,10.561297333333334,77.12576844444445,3.256502167389129,1.083189457245134
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 2.5 + 0.5,7.1625,17.88,2.543,65.4625,0.37475,0.499375,0.4075,2.4175,0,0,71.625,53.69234250000001,44.646359999999994,10.472074000000001,55.11843399999999,3.661213646532439,1.0265604261911274
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 2.5 + 1,7.288888888888888,22.231111111111108,2.604222222222222,76.48888888888888,0.37177777777777776,0.4766666666666667,0.7244444444444444,4.297777777777778,0,0,82.11111111111111,62.73618666666666,55.511084444444435,10.72418711111111,66.23527155555554,3.4406237504998,1.0557745868023571
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 2.5 + 1.5,7.390000000000001,25.712,2.6532,85.30999999999999,0.36940000000000006,0.4585,0.978,5.802,0,0,90.5,69.971262,64.20286399999999,10.925877600000002,75.1287416,3.3179060360920967,1.0737085405148188
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 2.5 + 2,7.472727272727273,28.56,2.6932727272727273,92.52727272727272,0.3674545454545454,0.4436363636363636,1.1854545454545453,7.032727272727272,0,0,97.36363636363636,75.89086909090909,71.31432,11.090897090909092,82.40521709090909,3.2397504456327986,1.0858383634030664
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3 + 0.5,7.144444444444444,17.804444444444442,2.6437777777777782,66.16666666666667,0.392,0.5261111111111111,0.3622222222222222,2.148888888888889,0,0,72.71111111111112,54.26990000000001,44.45769777777777,10.887076888888892,55.34477466666666,3.7163005491762364,1.0198060926345296
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3 + 1,7.26,21.727999999999998,2.6888,76.02,0.38760000000000006,0.5029999999999999,0.6519999999999999,3.868,0,0,82.04,62.351604,54.25481599999999,11.072478400000001,65.3272944,3.4987113402061856,1.047724360066182
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3 + 1.5,7.354545454545455,24.938181818181818,2.725636363636364,84.08181818181816,0.384,0.484090909090909,0.889090909090909,5.274545454545454,0,0,89.67272727272729,68.96390727272725,62.27063999999999,11.224170545454546,73.49481054545454,3.3716097987751525,1.0656996311825722
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3 + 2,7.433333333333334,27.613333333333333,2.7563333333333335,90.8,0.381,0.46833333333333327,1.0866666666666667,6.446666666666666,0,0,96.03333333333335,74.47416,68.95049333333333,11.350580666666668,80.301074,3.288266537904394,1.0782407482004497
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3 + 2.5,7.5,29.876923076923074,2.7823076923076924,96.48461538461538,0.37846153846153846,0.45499999999999996,1.2538461538461536,7.438461538461539,0,0,101.41538461538462,79.13668153846154,74.60267692307691,11.457543076923079,86.06021999999999,3.2294026776519056,1.087488359720688
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3.5 + 0.5,7.13,17.744,2.7244,66.72999999999999,0.4058,0.5475,0.32599999999999996,1.934,0,0,73.58000000000001,54.731945999999994,44.306768,11.219079200000001,55.5258472,3.7607078449053195,1.0145052616985335
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3.5 + 1,7.2363636363636354,21.316363636363636,2.758,75.63636363636364,0.40054545454545454,0.5245454545454545,0.5927272727272727,3.516363636363636,0,0,81.98181818181818,62.03694545454546,53.22696,11.357444000000001,64.584404,3.548277038553395,1.0410635715022603
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3.5 + 1.5,7.325,24.293333333333333,2.786,83.05833333333332,0.3961666666666666,0.5054166666666666,0.815,4.835,0,0,88.98333333333335,68.124445,60.66045333333333,11.472748000000001,72.13320133333333,3.4189763995609215,1.058844609058222
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3.5 + 2,7.4,26.81230769230769,2.809692307692308,89.33846153846153,0.3924615384615385,0.4892307692307692,1.003076923076923,5.950769230769231,0,0,94.90769230769232,73.27540615384615,66.9503323076923,11.570312923076926,78.52064523076923,3.3319944916226762,1.0715825316056302
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 3.5 + 2.5,7.464285714285714,28.971428571428568,2.8300000000000005,94.72142857142856,0.38928571428571423,0.4753571428571428,1.1642857142857141,6.9071428571428575,0,0,99.9857142857143,77.69051571428571,72.34165714285713,11.653940000000002,83.99559714285714,3.269477317554241,1.0811563853142507
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4 + 0.5,7.118181818181818,17.69454545454545,2.7903636363636366,67.19090909090909,0.4170909090909091,0.565,0.29636363636363633,1.758181818181818,0,0,74.2909090909091,55.10998363636364,44.18327999999999,11.490717454545456,55.67399745454544,3.7972667488697085,1.0102343310769857
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4 + 1,7.216666666666666,20.973333333333333,2.815666666666667,75.31666666666666,0.41133333333333333,0.5425,0.5433333333333333,3.223333333333333,0,0,81.93333333333334,61.77473,52.37041333333333,11.594915333333336,63.965328666666665,3.5910680228862044,1.0354610803910704
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4 + 1.5,7.300000000000001,23.74769230769231,2.8370769230769235,82.1923076923077,0.40646153846153854,0.5234615384615384,0.7523076923076922,4.4630769230769225,0,0,88.4,67.41413076923078,59.2979876923077,11.683082769230772,70.98107046153848,3.4610650427571903,1.0529108608478228
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4 + 2,7.371428571428572,26.125714285714285,2.8554285714285714,88.08571428571427,0.40228571428571425,0.5071428571428571,0.9314285714285714,5.525714285714286,0,0,93.94285714285715,72.24790285714285,65.23590857142857,11.758654857142858,76.99456342857142,3.371609798775153,1.065699631182572
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4 + 2.5,7.433333333333334,28.186666666666664,2.8713333333333333,93.19333333333334,0.39866666666666667,0.493,1.0866666666666664,6.446666666666667,0,0,98.74666666666667,76.43717200000002,70.38210666666666,11.824150666666668,82.20625733333333,3.3062913907284774,1.0754748662513745
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4 + 3,7.487500000000001,29.990000000000002,2.88525,97.6625,0.3955,0.48062499999999997,1.2225,7.2524999999999995,0,0,102.95,80.1027825,74.88503,11.881459500000002,86.7664895,3.2565021673891295,1.0831894572451337
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4.5 + 0.5,7.108333333333333,17.653333333333332,2.845333333333333,67.57499999999999,0.42650000000000005,0.5795833333333333,0.27166666666666667,1.6116666666666666,0,0,74.88333333333334,55.425014999999995,44.08037333333333,11.717082666666666,55.797456,3.8278889728096672,1.0067197275454054
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4.5 + 1,7.199999999999999,20.68307692307692,2.8644615384615384,75.04615384615384,0.4204615384615385,0.5576923076923077,0.5015384615384615,2.9753846153846153,0,0,81.89230769230768,61.552855384615384,51.64564307692307,11.795852615384616,63.44149569230769,3.628384409401964,1.0306832281929257
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4.5 + 1.5,7.278571428571429,23.279999999999998,2.880857142857143,81.45,0.4152857142857143,0.5389285714285714,0.6985714285714285,4.144285714285714,0,0,87.89999999999999,66.80529,58.13015999999999,11.863369714285716,69.9935297142857,3.498711340206186,1.0477243600661819
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4.5 + 2,7.346666666666667,25.530666666666665,2.8950666666666667,87,0.41080000000000005,0.5226666666666666,0.8693333333333333,5.157333333333333,0,0,93.10666666666665,71.3574,63.75007466666666,11.921884533333335,75.6719592,3.407666597033633,1.0604640752045338
Distilled water + Izvorul Minunilor + Carpatina 2L,1 + 4.5 + 2.5,7.40625,27.5,2.9074999999999998,91.85624999999999,0.406875,0.5084375,1.0187499999999998,6.04375,0,0,97.6625,75.34049625,68.66749999999999,11.973085,80.64058499999999,3.3402272727272724,1.0703484714570086
